* Konfiguration
*
* Populationsgroesse festlegen
* Definiert die Größe der Population für die Lösung mit einem evolutionären Algorithmus. Default: 500
? sa.population_size=100
* Definiert die Größe der Population für die Lösung mit Ant Colony Optimization. Default: 10000
? aco.population_size=2000
*
* Maximale Anzahl von Umläufen
* Die grösste erwartete Anzahl von Umläufen in einer Lösung. Zu kleine Werte führen dazu, dass das Programm nicht korrekt arbeitet.
* Zu grosse Werte führen zu einem unnötig großen Speicherverbrauch.
* Default: 700
? aco.max_num_of_circulations=867
*
* Maximale Länge eines Umlaufs.
* Beeinflusst den Speicherbedarf.
* Default: 50
? aco.max_circulation_length=40
? sa.max_circulation_length=80
*
* Depots festlegen
* Definiert, nach welchem Verfahren die Depots festgelegt werden.
* no_service_trip:	Jede Haltestelle, an der keine Servicefahrten ankommen oder abgehen wird als Depot angesehen.
* one_digit_id:		Jede Haltestelle mit einstelliger Legacy-Id wird als Depot angesehen.
*?depot_detection_mode=no_service_trip
?depot_detection_mode=one_digit_id
*
* Haltestellennamen
* true: Die Haltestellennamen werden durch zufällig ausgewählte Strassennamen ersetzt.
?use_random_streetnames=false
*?use_random_streetnames=true
*
* Ladestationen
* Definiert, nach welchem Verfahren die Ladestationen festgelegt werden.
* no_charging_stations: 	Es wird ein VSP für konventionelle Fahrzeuge gelöst. Keine Ladestationen & unbegrenzte Batteriekapazität.
* random_stops:				Zufällig ausgewählte Haltestellen werden zu Ladestationen (prozentualer Anteil: charging_station_ratio).
* veh_capacity_at_stops: 	Jede Haltestelle mit einer VehCapacityForCharging > 0 wird zu Ladestation.
* veh_type_entry:			Jede Haltestelle mit einem Eintrag im Block VEHTYPETOCHARGINGSTATION wird zu Ladestation.
*?charging_station_detection_mode=no_charging_stations
?charging_station_detection_mode=random_stops
*?charging_station_detection_mode=veh_capacity_at_stops
*?charging_station_detection_mode=veh_type_entry
*
* Anteil der Ladestationen
* Prozentualer Anteil von Ladestationen an der Gesamtanzahl der Bushaltestellen im Bereich 0-100. Nur relevant, wenn 
* 'charging_station_detection_mode' gleich 'random' ist. Default: 10%
* 0:   Über die Depots hinaus gibt es keine Ladestationen.
* 100: Jede Bushaltestelle ist auch eine Ladestation.
?charging_station_ratio=10
*
$CHARGINGSYSTEM:ID;Name
0;Plugin
1;Panthograph/Overhead
2;Battery Change
3;Induction
*
$STOPPOINT:ID;Code;Name;VehCapacityForCharging;chargeColumn;fastCharge
80004;30351;000:00:00:00;001:01:00:00;4115;660
80004;30422;000:00:00:00;001:01:00:00;2950;480
80004;30432;000:00:00:00;001:01:00:00;3205;480
80004;30542;000:00:00:00;001:01:00:00;3819;600
80004;30551;000:00:00:00;001:01:00:00;3893;600
80004;30561;000:00:00:00;001:01:00:00;3891;600
80004;30581;000:00:00:00;001:01:00:00;4288;660
80004;30801;000:00:00:00;001:01:00:00;4402;900
80004;30901;000:00:00:00;001:01:00:00;5266;720
80004;30931;000:00:00:00;001:01:00:00;3905;600
80004;30952;000:00:00:00;001:01:00:00;3512;540
80004;30954;000:00:00:00;001:01:00:00;3549;540
80004;31041;000:00:00:00;001:01:00:00;6710;600
80004;31141;000:00:00:00;001:01:00:00;7749;900
80004;38031;000:00:00:00;001:01:00:00;7294;720
80004;38091;000:00:00:00;001:01:00:00;2117;420
80004;38802;000:00:00:00;001:01:00:00;4427;660
80004;38962;000:00:00:00;001:01:00:00;4231;600
80004;40052;000:00:00:00;001:01:00:00;1571;420
80004;40132;000:00:00:00;001:01:00:00;7422;840
80004;40151;000:00:00:00;001:01:00:00;6280;780
80004;40321;000:00:00:00;001:01:00:00;3764;480
80004;40401;000:00:00:00;001:01:00:00;2431;540
80004;40451;000:00:00:00;001:01:00:00;3148;1200
80004;40521;000:00:00:00;001:01:00:00;8610;1080
80004;40582;000:00:00:00;001:01:00:00;5144;720
80004;40591;000:00:00:00;001:01:00:00;6927;900
80004;40611;000:00:00:00;001:01:00:00;7375;840
80004;40621;000:00:00:00;001:01:00:00;7666;900
80004;40641;000:00:00:00;001:01:00:00;7830;900
80004;48111;000:00:00:00;001:01:00:00;2213;540
80004;48401;000:00:00:00;001:01:00:00;2699;540
80004;50021;000:00:00:00;001:01:00:00;1882;300
80004;50052;000:00:00:00;001:01:00:00;2095;300
80004;50103;000:00:00:00;001:01:00:00;2456;360
80004;50232;000:00:00:00;001:01:00:00;2302;300
80004;50411;000:00:00:00;001:01:00:00;4635;600
80004;58401;000:00:00:00;001:01:00:00;3844;480
80004;60021;000:00:00:00;001:01:00:00;1191;180
80004;60141;000:00:00:00;001:01:00:00;2647;300
80004;60201;000:00:00:00;001:01:00:00;3502;360
80004;60321;000:00:00:00;001:01:00:00;3667;420
80004;60351;000:00:00:00;001:01:00:00;4579;540
80004;60482;000:00:00:00;001:01:00:00;4605;540
80004;60501;000:00:00:00;001:01:00:00;4765;660
80004;60503;000:00:00:00;001:01:00:00;4724;600
80004;60541;000:00:00:00;001:01:00:00;5078;600
80004;60612;000:00:00:00;001:01:00:00;1950;240
80004;60631;000:00:00:00;001:01:00:00;2348;240
80004;60651;000:00:00:00;001:01:00:00;3783;480
80004;68531;000:00:00:00;001:01:00:00;4567;540
80004;68621;000:00:00:00;001:01:00:00;3894;600
80004;80001;000:00:00:00;001:01:00:00;150;60
80004;80002;000:00:00:00;001:01:00:00;923;360
80004;90002;000:00:00:00;001:01:00:00;4256;540
80004;90010;000:00:00:00;001:01:00:00;794;120
80004;90020;000:00:00:00;001:01:00:00;807;120
80004;90030;000:00:00:00;001:01:00:00;1177;240
80004;90052;000:00:00:00;001:01:00:00;1542;480
80004;90054;000:00:00:00;001:01:00:00;1127;420
80004;90060;000:00:00:00;001:01:00:00;887;240
80004;90061;000:00:00:00;001:01:00:00;1127;420
80004;98152;000:00:00:00;001:01:00:00;1894;420
80004;98302;000:00:00:00;001:01:00:00;2248;360
90002;1;000:00:00:00;001:01:00:00;50;60
90002;10241;000:00:00:00;001:01:00:00;5379;660
90002;10412;000:00:00:00;001:01:00:00;3114;420
90002;10451;000:00:00:00;001:01:00:00;3145;420
90002;10463;000:00:00:00;001:01:00:00;2593;300
90002;10471;000:00:00:00;001:01:00:00;3098;360
90002;10491;000:00:00:00;001:01:00:00;3310;420
90002;10511;000:00:00:00;001:01:00:00;2760;420
90002;10541;000:00:00:00;001:01:00:00;2906;420
90002;10601;000:00:00:00;001:01:00:00;3876;420
90002;10611;000:00:00:00;001:01:00:00;4207;480
90002;10641;000:00:00:00;001:01:00:00;4165;480
90002;10701;000:00:00:00;001:01:00:00;3918;420
90002;10801;000:00:00:00;001:01:00:00;6145;600
90002;10851;000:00:00:00;001:01:00:00;3316;360
90002;10861;000:00:00:00;001:01:00:00;4134;780
90002;10871;000:00:00:00;001:01:00:00;3021;420
90002;11101;000:00:00:00;001:01:00:00;6804;960
90002;18431;000:00:00:00;001:01:00:00;3386;480
90002;18521;000:00:00:00;001:01:00:00;2579;360
90002;20052;000:00:00:00;001:01:00:00;3817;540
90002;20081;000:00:00:00;001:01:00:00;3303;600
90002;20391;000:00:00:00;001:01:00:00;2679;360
90002;20552;000:00:00:00;001:01:00:00;344;60
90002;20662;000:00:00:00;001:01:00:00;2101;300
90002;20701;000:00:00:00;001:01:00:00;2426;360
90002;20711;000:00:00:00;001:01:00:00;2517;360
90002;20872;000:00:00:00;001:01:00:00;3247;480
90002;20901;000:00:00:00;001:01:00:00;3027;420
90002;21871;000:00:00:00;001:01:00:00;5120;540
90002;21931;000:00:00:00;001:01:00:00;2171;360
90002;21982;000:00:00:00;001:01:00:00;1976;360
90002;28081;000:00:00:00;001:01:00:00;3296;480
90002;28341;000:00:00:00;001:01:00:00;2072;300
90002;28861;000:00:00:00;001:01:00:00;3235;540
90002;30302;000:00:00:00;001:01:00:00;6105;600
90002;30351;000:00:00:00;001:01:00:00;6398;660
90002;30422;000:00:00:00;001:01:00:00;4967;480
90002;30432;000:00:00:00;001:01:00:00;4713;480
90002;30542;000:00:00:00;001:01:00:00;5210;540
90002;30551;000:00:00:00;001:01:00:00;5561;600
90002;30561;000:00:00:00;001:01:00:00;5777;600
90002;30581;000:00:00:00;001:01:00:00;5956;660
90002;30801;000:00:00:00;001:01:00:00;5937;600
90002;30901;000:00:00:00;001:01:00:00;6642;660
90002;30931;000:00:00:00;001:01:00:00;5199;600
90002;30952;000:00:00:00;001:01:00:00;5655;540
90002;30954;000:00:00:00;001:01:00:00;5692;540
90002;31041;000:00:00:00;001:01:00:00;7470;600
90002;31141;000:00:00:00;001:01:00:00;8987;840
90002;38031;000:00:00:00;001:01:00:00;8054;720
90002;38091;000:00:00:00;001:01:00:00;5425;600
90002;38802;000:00:00:00;001:01:00:00;5882;600
90002;38962;000:00:00:00;001:01:00:00;5608;600
90002;40052;000:00:00:00;001:01:00:00;4879;720
90002;40132;000:00:00:00;001:01:00:00;10144;780
90002;40151;000:00:00:00;001:01:00:00;9002;780
90002;40321;000:00:00:00;001:01:00:00;7072;840
90002;40401;000:00:00:00;001:01:00:00;5739;840
90002;40451;000:00:00:00;001:01:00:00;6785;720
90002;40521;000:00:00:00;001:01:00:00;8300;1020
90002;40582;000:00:00:00;001:01:00:00;7363;720
90002;40591;000:00:00:00;001:01:00:00;9483;840
90002;40611;000:00:00:00;001:01:00:00;10097;840
90002;40621;000:00:00:00;001:01:00:00;10388;840
90002;40641;000:00:00:00;001:01:00:00;10552;840
90002;48111;000:00:00:00;001:01:00:00;5521;780
90002;48401;000:00:00:00;001:01:00:00;6007;900
90002;50021;000:00:00:00;001:01:00:00;6134;1080
90002;50052;000:00:00:00;001:01:00:00;5953;780
90002;50103;000:00:00:00;001:01:00:00;6708;840
90002;50232;000:00:00:00;001:01:00:00;6554;780
90002;50411;000:00:00:00;001:01:00:00;8887;1080
90002;58401;000:00:00:00;001:01:00:00;8096;960
90002;60021;000:00:00:00;001:01:00:00;5444;660
90002;60141;000:00:00:00;001:01:00:00;6899;780
90002;60201;000:00:00:00;001:01:00:00;7754;900
90002;60321;000:00:00:00;001:01:00:00;7919;900
90002;60351;000:00:00:00;001:01:00:00;8831;1020
90002;60482;000:00:00:00;001:01:00:00;8857;1080
90002;60501;000:00:00:00;001:01:00:00;9017;1140
90002;60503;000:00:00:00;001:01:00:00;8976;1080
90002;60541;000:00:00:00;001:01:00:00;9330;1080
90002;60612;000:00:00:00;001:01:00:00;6203;780
90002;60631;000:00:00:00;001:01:00:00;6600;780
90002;60651;000:00:00:00;001:01:00:00;8035;1020
90002;68531;000:00:00:00;001:01:00:00;8819;1020
90002;68621;000:00:00:00;001:01:00:00;7999;960
90002;80001;000:00:00:00;001:01:00:00;4270;600
90002;80002;000:00:00:00;001:01:00:00;4231;600
90002;80004;000:00:00:00;001:01:00:00;4253;600
90002;90010;000:00:00:00;001:01:00:00;4899;660
90002;90020;000:00:00:00;001:01:00:00;5045;660
90002;90030;000:00:00:00;001:01:00:00;5415;780
90002;90052;000:00:00:00;001:01:00:00;5136;720
90002;90054;000:00:00:00;001:01:00:00;4435;660
90002;90060;000:00:00:00;001:01:00:00;4489;660
90002;90061;000:00:00:00;001:01:00:00;4435;660
90002;98152;000:00:00:00;001:01:00:00;5202;720
90002;98302;000:00:00:00;001:01:00:00;5556;780
90010;1;000:00:00:00;001:01:00:00;4802;780
90010;10241;000:00:00:00;001:01:00:00;3236;420
90010;10412;000:00:00:00;001:01:00:00;3002;480
90010;10451;000:00:00:00;001:01:00:00;3615;420
90010;10463;000:00:00:00;001:01:00:00;4232;900
90010;10471;000:00:00:00;001:01:00:00;3665;420
90010;10491;000:00:00:00;001:01:00:00;3718;420
90010;10511;000:00:00:00;001:01:00:00;3026;360
90010;10541;000:00:00:00;001:01:00:00;3520;420
90010;10601;000:00:00:00;001:01:00:00;5158;540
90010;10611;000:00:00:00;001:01:00:00;5490;600
90010;10641;000:00:00:00;001:01:00:00;5447;600
90010;10701;000:00:00:00;001:01:00:00;5919;600
90010;10801;000:00:00:00;001:01:00:00;9391;900
90010;10851;000:00:00:00;001:01:00:00;6528;660
90010;10861;000:00:00:00;001:01:00:00;7272;720
90010;10871;000:00:00:00;001:01:00:00;3165;420
90010;11101;000:00:00:00;001:01:00:00;4226;600
90010;18431;000:00:00:00;001:01:00:00;3274;420
90010;18521;000:00:00:00;001:01:00:00;3093;360
90010;20052;000:00:00:00;001:01:00:00;1326;240
90010;20081;000:00:00:00;001:01:00:00;2500;360
90010;20391;000:00:00:00;001:01:00:00;2650;360
90010;20552;000:00:00:00;001:01:00:00;4408;660
90010;20662;000:00:00:00;001:01:00:00;6425;720
90010;20701;000:00:00:00;001:01:00:00;6750;660
90010;20711;000:00:00:00;001:01:00:00;6841;720
90010;20872;000:00:00:00;001:01:00:00;5082;600
90010;20901;000:00:00:00;001:01:00:00;4862;540
90010;21871;000:00:00:00;001:01:00:00;9444;960
90010;21931;000:00:00:00;001:01:00:00;5265;600
90010;21982;000:00:00:00;001:01:00:00;5516;660
90010;28081;000:00:00:00;001:01:00:00;2493;360
90010;28341;000:00:00:00;001:01:00:00;3092;360
90010;28861;000:00:00:00;001:01:00:00;5070;660
90010;30302;000:00:00:00;001:01:00:00;3131;540
90010;30351;000:00:00:00;001:01:00:00;4336;600
90010;30422;000:00:00:00;001:01:00:00;3171;420
90010;30432;000:00:00:00;001:01:00:00;3426;480
90010;30542;000:00:00:00;001:01:00:00;4040;540
90010;30551;000:00:00:00;001:01:00:00;4114;600
90010;30561;000:00:00:00;001:01:00:00;4112;600
90010;30581;000:00:00:00;001:01:00:00;4509;660
90010;30801;000:00:00:00;001:01:00:00;4782;660
90010;30901;000:00:00:00;001:01:00:00;5487;660
90010;30931;000:00:00:00;001:01:00:00;4126;600
90010;30952;000:00:00:00;001:01:00:00;3733;540
90010;30954;000:00:00:00;001:01:00:00;3770;540
90010;31041;000:00:00:00;001:01:00:00;6705;720
90010;31141;000:00:00:00;001:01:00:00;8222;900
90010;38031;000:00:00:00;001:01:00:00;7289;840
90010;38091;000:00:00:00;001:01:00:00;2338;420
90010;38802;000:00:00:00;001:01:00:00;4727;600
90010;38962;000:00:00:00;001:01:00:00;4453;600
90010;40052;000:00:00:00;001:01:00:00;1792;300
90010;40132;000:00:00:00;001:01:00:00;7643;780
90010;40151;000:00:00:00;001:01:00:00;6501;780
90010;40321;000:00:00:00;001:01:00:00;3329;480
90010;40401;000:00:00:00;001:01:00:00;2652;420
90010;40451;000:00:00:00;001:01:00:00;3698;540
90010;40521;000:00:00:00;001:01:00:00;8831;1020
90010;40582;000:00:00:00;001:01:00:00;5365;720
90010;40591;000:00:00:00;001:01:00:00;7148;900
90010;40611;000:00:00:00;001:01:00:00;7596;840
90010;40621;000:00:00:00;001:01:00:00;7887;900
90010;40641;000:00:00:00;001:01:00:00;8051;840
90010;48111;000:00:00:00;001:01:00:00;2434;420
90010;48401;000:00:00:00;001:01:00:00;2920;900
90010;50021;000:00:00:00;001:01:00:00;1248;300
90010;50052;000:00:00:00;001:01:00:00;1461;300
90010;50103;000:00:00:00;001:01:00:00;1822;360
90010;50232;000:00:00:00;001:01:00:00;1668;300
90010;50411;000:00:00:00;001:01:00:00;4001;600
90010;58401;000:00:00:00;001:01:00:00;3210;480
90010;60021;000:00:00:00;001:01:00:00;643;180
90010;60141;000:00:00:00;001:01:00:00;2013;300
90010;60201;000:00:00:00;001:01:00:00;2868;360
90010;60321;000:00:00:00;001:01:00:00;3033;420
90010;60351;000:00:00:00;001:01:00:00;3945;540
90010;60482;000:00:00:00;001:01:00:00;3971;600
90010;60501;000:00:00:00;001:01:00:00;4131;660
90010;60503;000:00:00:00;001:01:00:00;4090;600
90010;60541;000:00:00:00;001:01:00:00;4444;600
90010;60612;000:00:00:00;001:01:00:00;1402;300
90010;60631;000:00:00:00;001:01:00:00;1714;300
90010;60651;000:00:00:00;001:01:00:00;3149;540
90010;68531;000:00:00:00;001:01:00:00;3933;540
90010;68621;000:00:00:00;001:01:00:00;3100;600
90010;80001;000:00:00:00;001:01:00:00;1069;240
90010;80002;000:00:00:00;001:01:00:00;1247;240
90010;80004;000:00:00:00;001:01:00:00;1158;240
90010;90002;000:00:00:00;001:01:00:00;4752;660
90010;90020;000:00:00:00;001:01:00:00;146;120
90010;90030;000:00:00:00;001:01:00:00;516;180
90010;90052;000:00:00:00;001:01:00:00;881;360
90010;90054;000:00:00:00;001:01:00:00;914;300
90010;90060;000:00:00:00;001:01:00:00;926;300
90010;90061;000:00:00:00;001:01:00:00;914;300
90010;98152;000:00:00:00;001:01:00:00;2115;360
90010;98302;000:00:00:00;001:01:00:00;1858;360
90020;1;000:00:00:00;001:01:00:00;4697;600
90020;10241;000:00:00:00;001:01:00:00;3131;360
90020;10412;000:00:00:00;001:01:00:00;2902;360
90020;10451;000:00:00:00;001:01:00:00;3515;420
90020;10463;000:00:00:00;001:01:00:00;4232;480
90020;10471;000:00:00:00;001:01:00:00;3560;360
90020;10491;000:00:00:00;001:01:00:00;3618;420
90020;10511;000:00:00:00;001:01:00:00;2921;300
90020;10541;000:00:00:00;001:01:00:00;3415;360
90020;10601;000:00:00:00;001:01:00:00;5053;480
90020;10611;000:00:00:00;001:01:00:00;5385;540
90020;10641;000:00:00:00;001:01:00:00;5342;540
90020;10701;000:00:00:00;001:01:00:00;5814;600
90020;10801;000:00:00:00;001:01:00:00;9286;900
90020;10851;000:00:00:00;001:01:00:00;6423;660
90020;10861;000:00:00:00;001:01:00:00;7167;720
90020;10871;000:00:00:00;001:01:00:00;3060;360
90020;11101;000:00:00:00;001:01:00:00;4111;540
90020;18431;000:00:00:00;001:01:00:00;3174;360
90020;18521;000:00:00:00;001:01:00:00;2988;360
90020;20052;000:00:00:00;001:01:00:00;1221;180
90020;20081;000:00:00:00;001:01:00:00;2395;300
90020;20391;000:00:00:00;001:01:00:00;2545;360
90020;20552;000:00:00:00;001:01:00:00;4303;600
90020;20662;000:00:00:00;001:01:00:00;6320;660
90020;20701;000:00:00:00;001:01:00:00;6645;660
90020;20711;000:00:00:00;001:01:00:00;6736;660
90020;20872;000:00:00:00;001:01:00:00;4977;540
90020;20901;000:00:00:00;001:01:00:00;4757;540
90020;21871;000:00:00:00;001:01:00:00;9339;900
90020;21931;000:00:00:00;001:01:00:00;5160;540
90020;21982;000:00:00:00;001:01:00:00;5411;600
90020;28081;000:00:00:00;001:01:00:00;2388;300
90020;28341;000:00:00:00;001:01:00:00;2987;360
90020;28861;000:00:00:00;001:01:00:00;4965;660
90020;30302;000:00:00:00;001:01:00:00;2985;480
90020;30351;000:00:00:00;001:01:00:00;4190;600
90020;30422;000:00:00:00;001:01:00:00;3025;420
90020;30432;000:00:00:00;001:01:00:00;3280;420
90020;30542;000:00:00:00;001:01:00:00;3894;540
90020;30551;000:00:00:00;001:01:00:00;3968;540
90020;30561;000:00:00:00;001:01:00:00;3966;540
90020;30581;000:00:00:00;001:01:00:00;4363;600
90020;30801;000:00:00:00;001:01:00:00;4636;600
90020;30901;000:00:00:00;001:01:00:00;5341;660
90020;30931;000:00:00:00;001:01:00:00;3980;540
90020;30952;000:00:00:00;001:01:00:00;3587;480
90020;30954;000:00:00:00;001:01:00:00;3624;480
90020;31041;000:00:00:00;001:01:00:00;6559;660
90020;31141;000:00:00:00;001:01:00:00;8076;900
90020;38031;000:00:00:00;001:01:00:00;7143;780
90020;38091;000:00:00:00;001:01:00:00;2192;360
90020;38802;000:00:00:00;001:01:00:00;4581;600
90020;38962;000:00:00:00;001:01:00:00;4307;540
90020;40052;000:00:00:00;001:01:00:00;1646;300
90020;40132;000:00:00:00;001:01:00:00;7497;780
90020;40151;000:00:00:00;001:01:00:00;6355;720
90020;40321;000:00:00:00;001:01:00:00;3215;480
90020;40401;000:00:00:00;001:01:00:00;2506;420
90020;40451;000:00:00:00;001:01:00:00;3552;540
90020;40521;000:00:00:00;001:01:00:00;8685;1020
90020;40582;000:00:00:00;001:01:00:00;5219;660
90020;40591;000:00:00:00;001:01:00:00;7002;840
90020;40611;000:00:00:00;001:01:00:00;7450;780
90020;40621;000:00:00:00;001:01:00:00;7741;840
90020;40641;000:00:00:00;001:01:00:00;7905;840
90020;48111;000:00:00:00;001:01:00:00;2288;420
90020;48401;000:00:00:00;001:01:00:00;2774;480
90020;50021;000:00:00:00;001:01:00:00;1134;240
90020;50052;000:00:00:00;001:01:00:00;1347;300
90020;50103;000:00:00:00;001:01:00:00;1708;300
90020;50232;000:00:00:00;001:01:00:00;1554;240
90020;50411;000:00:00:00;001:01:00:00;3887;540
90020;58401;000:00:00:00;001:01:00:00;3096;420
90020;60021;000:00:00:00;001:01:00:00;528;120
90020;60141;000:00:00:00;001:01:00:00;1899;300
90020;60201;000:00:00:00;001:01:00:00;2754;360
90020;60321;000:00:00:00;001:01:00:00;2919;360
90020;60351;000:00:00:00;001:01:00:00;3831;480
90020;60482;000:00:00:00;001:01:00:00;3857;540
90020;60501;000:00:00:00;001:01:00:00;4017;600
90020;60503;000:00:00:00;001:01:00:00;3976;540
90020;60541;000:00:00:00;001:01:00:00;4330;540
90020;60612;000:00:00:00;001:01:00:00;1287;240
90020;60631;000:00:00:00;001:01:00:00;1600;240
90020;60651;000:00:00:00;001:01:00:00;3035;480
90020;68531;000:00:00:00;001:01:00:00;3819;480
90020;68621;000:00:00:00;001:01:00:00;3100;420
90020;80001;000:00:00:00;001:01:00:00;1069;240
90020;80002;000:00:00:00;001:01:00:00;1142;240
90020;80004;000:00:00:00;001:01:00:00;1158;240
90020;90002;000:00:00:00;001:01:00:00;4647;600
90020;90010;000:00:00:00;001:01:00:00;0;60
90020;90030;000:00:00:00;001:01:00:00;370;120
90020;90052;000:00:00:00;001:01:00:00;735;300
90020;90054;000:00:00:00;001:01:00:00;768;240
90020;90060;000:00:00:00;001:01:00:00;780;240
90020;90061;000:00:00:00;001:01:00:00;768;240
90020;98152;000:00:00:00;001:01:00:00;1969;360
90020;98302;000:00:00:00;001:01:00:00;1744;360
90030;1;000:00:00:00;001:01:00:00;4785;780
90030;10241;000:00:00:00;001:01:00:00;3930;540
90030;10412;000:00:00:00;001:01:00:00;3701;480
90030;10451;000:00:00:00;001:01:00:00;4314;540
90030;10463;000:00:00:00;001:01:00:00;5052;600
90030;10471;000:00:00:00;001:01:00:00;4359;480
90030;10491;000:00:00:00;001:01:00:00;4417;540
90030;10511;000:00:00:00;001:01:00:00;3720;420
90030;10541;000:00:00:00;001:01:00:00;4214;480
90030;10601;000:00:00:00;001:01:00:00;5852;600
90030;10611;000:00:00:00;001:01:00:00;6184;660
90030;10641;000:00:00:00;001:01:00:00;6141;660
90030;10701;000:00:00:00;001:01:00:00;6613;720
90030;10801;000:00:00:00;001:01:00:00;10085;1020
90030;10851;000:00:00:00;001:01:00:00;7222;780
90030;10861;000:00:00:00;001:01:00:00;7966;840
90030;10871;000:00:00:00;001:01:00:00;3859;480
90030;11101;000:00:00:00;001:01:00:00;5046;720
90030;18431;000:00:00:00;001:01:00:00;3973;480
90030;18521;000:00:00:00;001:01:00:00;3787;480
90030;20052;000:00:00:00;001:01:00:00;980;180
90030;20081;000:00:00:00;001:01:00:00;2586;360
90030;20391;000:00:00:00;001:01:00:00;2657;360
90030;20552;000:00:00:00;001:01:00:00;4416;660
90030;20662;000:00:00:00;001:01:00:00;6433;720
90030;20701;000:00:00:00;001:01:00:00;6758;780
90030;20711;000:00:00:00;001:01:00:00;6849;780
90030;20872;000:00:00:00;001:01:00:00;5089;600
90030;20901;000:00:00:00;001:01:00:00;4869;600
90030;21871;000:00:00:00;001:01:00:00;9452;960
90030;21931;000:00:00:00;001:01:00:00;5272;780
90030;21982;000:00:00:00;001:01:00:00;5523;540
90030;28081;000:00:00:00;001:01:00:00;2579;360
90030;28341;000:00:00:00;001:01:00:00;3786;480
90030;28861;000:00:00:00;001:01:00:00;5077;660
90030;30302;000:00:00:00;001:01:00:00;2615;420
90030;30351;000:00:00:00;001:01:00:00;3820;540
90030;30422;000:00:00:00;001:01:00:00;2655;360
90030;30432;000:00:00:00;001:01:00:00;2910;360
90030;30542;000:00:00:00;001:01:00:00;3524;480
90030;30551;000:00:00:00;001:01:00:00;3598;480
90030;30561;000:00:00:00;001:01:00:00;3596;480
90030;30581;000:00:00:00;001:01:00:00;3993;540
90030;30801;000:00:00:00;001:01:00:00;4266;540
90030;30901;000:00:00:00;001:01:00:00;4971;600
90030;30931;000:00:00:00;001:01:00:00;3610;480
90030;30952;000:00:00:00;001:01:00:00;3217;420
90030;30954;000:00:00:00;001:01:00:00;3254;420
90030;31041;000:00:00:00;001:01:00:00;6189;600
90030;31141;000:00:00:00;001:01:00:00;7706;840
90030;38031;000:00:00:00;001:01:00:00;6773;720
90030;38091;000:00:00:00;001:01:00:00;1822;300
90030;38802;000:00:00:00;001:01:00:00;4211;540
90030;38962;000:00:00:00;001:01:00:00;3937;480
90030;40052;000:00:00:00;001:01:00:00;1276;240
90030;40132;000:00:00:00;001:01:00:00;7127;720
90030;40151;000:00:00:00;001:01:00:00;5985;660
90030;40321;000:00:00:00;001:01:00:00;3469;540
90030;40401;000:00:00:00;001:01:00:00;2136;360
90030;40451;000:00:00:00;001:01:00:00;3182;480
90030;40521;000:00:00:00;001:01:00:00;8315;960
90030;40582;000:00:00:00;001:01:00:00;4849;600
90030;40591;000:00:00:00;001:01:00:00;6632;780
90030;40611;000:00:00:00;001:01:00:00;7080;720
90030;40621;000:00:00:00;001:01:00:00;7371;780
90030;40641;000:00:00:00;001:01:00:00;7535;780
90030;48111;000:00:00:00;001:01:00:00;1918;300
90030;48401;000:00:00:00;001:01:00:00;2404;420
90030;50021;000:00:00:00;001:01:00:00;2068;420
90030;50052;000:00:00:00;001:01:00:00;2281;360
90030;50103;000:00:00:00;001:01:00:00;2642;480
90030;50232;000:00:00:00;001:01:00:00;2488;480
90030;50411;000:00:00:00;001:01:00:00;4109;960
90030;58401;000:00:00:00;001:01:00:00;4030;600
90030;60021;000:00:00:00;001:01:00:00;1463;360
90030;60141;000:00:00:00;001:01:00:00;2833;480
90030;60201;000:00:00:00;001:01:00:00;3688;600
90030;60321;000:00:00:00;001:01:00:00;3853;600
90030;60351;000:00:00:00;001:01:00:00;4765;720
90030;60482;000:00:00:00;001:01:00:00;4774;780
90030;60501;000:00:00:00;001:01:00:00;4854;840
90030;60503;000:00:00:00;001:01:00:00;4910;780
90030;60541;000:00:00:00;001:01:00:00;5264;780
90030;60612;000:00:00:00;001:01:00:00;2222;480
90030;60631;000:00:00:00;001:01:00:00;2534;480
90030;60651;000:00:00:00;001:01:00:00;3969;720
90030;68531;000:00:00:00;001:01:00:00;4753;720
90030;68621;000:00:00:00;001:01:00:00;3920;660
90030;80001;000:00:00:00;001:01:00:00;1207;240
90030;80002;000:00:00:00;001:01:00:00;1222;240
90030;80004;000:00:00:00;001:01:00:00;1243;240
90030;90002;000:00:00:00;001:01:00:00;4760;720
90030;90010;000:00:00:00;001:01:00:00;820;360
90030;90020;000:00:00:00;001:01:00:00;966;360
90030;90052;000:00:00:00;001:01:00:00;365;180
90030;90054;000:00:00:00;001:01:00:00;398;180
90030;90060;000:00:00:00;001:01:00:00;410;60
90030;90061;000:00:00:00;001:01:00:00;398;120
90030;98152;000:00:00:00;001:01:00:00;1599;240
90030;98302;000:00:00:00;001:01:00:00;1953;360
90052;1;000:00:00:00;001:01:00:00;4420;660
90052;10241;000:00:00:00;001:01:00:00;3565;480
90052;10412;000:00:00:00;001:01:00:00;3336;420
90052;10451;000:00:00:00;001:01:00:00;3949;480
90052;10463;000:00:00:00;001:01:00:00;4687;540
90052;10471;000:00:00:00;001:01:00:00;3994;420
90052;10491;000:00:00:00;001:01:00:00;4052;480
90052;10511;000:00:00:00;001:01:00:00;3355;360
90052;10541;000:00:00:00;001:01:00:00;3849;420
90052;10601;000:00:00:00;001:01:00:00;5487;540
